Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Wave,WaveLower,WaveUpper,WaveUnits
37403.05,,,s,2.38E-09,1.35E-10,1.35E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37424.169,,,s,2.21E-09,1.32E-10,1.32E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37446.136,,,s,2.20E-09,1.26E-10,1.26E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37466.493,,,s,2.53E-09,1.40E-10,1.40E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37487.381,,,s,2.16E-09,1.31E-10,1.31E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37508.133,,,s,2.52E-09,1.43E-10,1.43E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37528.112,,,s,2.13E-09,1.24E-10,1.24E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37550.158,,,s,2.28E-09,1.31E-10,1.31E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37571.575,,,s,2.34E-09,1.30E-10,1.30E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37593.415,,,s,2.17E-09,1.29E-10,1.29E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37614.079,,,s,2.48E-09,1.38E-10,1.38E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37635.856,,,s,2.10E-09,1.24E-10,1.24E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37658.67,,,s,2.06E-09,1.19E-10,1.19E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37682.066,,,s,2.12E-09,1.23E-10,1.23E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37704.023,,,s,2.25E-09,1.38E-10,1.38E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37724.324,,,s,2.27E-09,1.32E-10,1.32E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37746.005,,,s,2.17E-09,1.29E-10,1.29E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37767.998,,,s,2.25E-09,1.30E-10,1.30E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37788.85,,,s,2.27E-09,1.34E-10,1.34E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37810.514,,,s,2.14E-09,1.27E-10,1.27E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37833.632,,,s,2.22E-09,1.25E-10,1.25E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37853.371,,,s,2.48E-09,1.38E-10,1.38E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37874.927,,,s,2.36E-09,1.30E-10,1.30E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37895.653,,,s,2.39E-09,1.33E-10,1.33E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37917.372,,,s,2.19E-09,1.26E-10,1.26E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37938.841,,,s,2.23E-09,1.32E-10,1.32E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37959.178,,,s,2.31E-09,1.37E-10,1.37E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37981.419,,,s,2.16E-09,1.26E-10,1.26E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38001.741,,,s,2.22E-09,1.43E-10,1.43E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38022.924,,,s,2.18E-09,1.28E-10,1.28E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38045.223,,,s,2.28E-09,1.34E-10,1.34E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38066.793,,,s,2.13E-09,1.25E-10,1.25E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38088.861,,,s,2.14E-09,1.27E-10,1.27E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38109.789,,,s,2.41E-09,1.39E-10,1.39E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38130.778,,,s,2.37E-09,1.33E-10,1.33E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38152.499,,,s,2.08E-09,1.21E-10,1.21E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38174.927,,,s,2.21E-09,1.28E-10,1.28E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38195.674,,,s,2.38E-09,1.33E-10,1.33E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38217.748,,,s,2.15E-09,1.25E-10,1.25E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38239.826,,,s,2.24E-09,1.35E-10,1.35E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38261.768,,,s,2.14E-09,1.25E-10,1.25E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38283.598,,,s,2.21E-09,1.29E-10,1.29E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38306.208,,,s,1.96E-09,1.19E-10,1.19E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38328.368,,,s,2.50E-09,1.39E-10,1.39E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38349.759,,,s,2.05E-09,1.21E-10,1.21E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38370.803,,,s,2.46E-09,1.46E-10,1.46E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38391.826,,,s,2.13E-09,1.25E-10,1.25E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38414.157,,,s,2.19E-09,1.26E-10,1.26E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38436.737,,,s,2.01E-09,1.20E-10,1.20E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38460.059,,,s,1.99E-09,1.25E-10,1.25E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38481.923,,,s,2.30E-09,1.30E-10,1.30E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38504.749,,,s,2.02E-09,1.23E-10,1.23E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38526.483,,,s,2.00E-09,1.21E-10,1.21E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
38550.025,,,s,2.18E-09,1.23E-10,1.23E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
43942.115,,,s,2.19E-09,1.19E-10,1.19E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
43965.807,,,s,2.22E-09,1.24E-10,1.24E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
43989.5,,,s,2.35E-09,1.26E-10,1.26E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44014.036,,,s,1.97E-09,1.11E-10,1.11E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44039.821,,,s,2.03E-09,1.15E-10,1.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44065.375,,,s,2.04E-09,1.15E-10,1.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44091.812,,,s,1.78E-09,1.04E-10,1.04E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44118.808,,,s,1.96E-09,1.14E-10,1.14E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44144.553,,,s,2.13E-09,1.19E-10,1.19E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44167.828,,,s,2.27E-09,1.28E-10,1.28E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44192.422,,,s,1.97E-09,1.11E-10,1.11E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44217.631,,,s,2.14E-09,1.18E-10,1.18E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44243.564,,,s,1.88E-09,1.05E-10,1.05E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44271.444,,,s,1.95E-09,1.08E-10,1.08E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44296.673,,,s,2.07E-09,1.21E-10,1.21E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44320.09,,,s,2.26E-09,1.27E-10,1.27E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44345.963,,,s,1.77E-09,1.06E-10,1.06E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44372.643,,,s,1.86E-09,1.08E-10,1.08E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44397.799,,,s,2.19E-09,1.20E-10,1.20E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44424.456,,,s,1.91E-09,1.06E-10,1.06E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44450.737,,,s,2.09E-09,1.13E-10,1.13E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44477.966,,,s,2.01E-09,1.06E-10,1.06E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44503.733,,,s,2.19E-09,1.20E-10,1.20E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44528.895,,,s,2.16E-09,1.16E-10,1.16E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44554.582,,,s,2.10E-09,1.15E-10,1.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44580.276,,,s,2.06E-09,1.13E-10,1.13E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44606.525,,,s,2.01E-09,1.15E-10,1.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44631.301,,,s,2.13E-09,1.15E-10,1.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44656.429,,,s,2.17E-09,1.18E-10,1.18E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44681.362,,,s,2.15E-09,1.15E-10,1.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44707.556,,,s,1.98E-09,1.10E-10,1.10E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44734.742,,,s,1.96E-09,1.09E-10,1.09E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44761.374,,,s,2.06E-09,1.14E-10,1.14E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44787.589,,,s,2.07E-09,1.13E-10,1.13E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44814.044,,,s,2.07E-09,1.13E-10,1.13E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44840.562,,,s,2.03E-09,1.13E-10,1.13E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44866.866,,,s,2.00E-09,1.09E-10,1.09E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44893.628,,,s,2.08E-09,1.12E-10,1.12E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44919.346,,,s,2.01E-09,1.13E-10,1.13E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44945.6,,,s,2.13E-09,1.18E-10,1.18E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
44972.7,,,s,1.79E-09,1.02E-10,1.02E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48382.159,,,s,1.37E-09,8.09E-11,8.09E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48412.735,,,s,1.40E-09,8.17E-11,8.17E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48442.107,,,s,1.56E-09,9.10E-11,9.10E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48470.425,,,s,1.40E-09,8.20E-11,8.20E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48499.699,,,s,1.52E-09,8.43E-11,8.43E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48527.609,,,s,1.56E-09,8.48E-11,8.48E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48556.224,,,s,1.39E-09,8.30E-11,8.30E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48584.119,,,s,1.61E-09,8.87E-11,8.87E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48613.982,,,s,1.38E-09,7.68E-11,7.68E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48643.391,,,s,1.49E-09,8.82E-11,8.82E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48671.564,,,s,1.50E-09,8.67E-11,8.67E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48699.624,,,s,1.53E-09,8.69E-11,8.69E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48726.049,,,s,1.44E-09,9.02E-11,9.02E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48756.813,,,s,1.30E-09,7.70E-11,7.70E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48786.934,,,s,1.57E-09,8.53E-11,8.53E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48815.517,,,s,1.49E-09,8.43E-11,8.43E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48843.677,,,s,1.56E-09,8.91E-11,8.91E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48873.213,,,s,1.38E-09,7.98E-11,7.98E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48902.521,,,s,1.49E-09,8.26E-11,8.26E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48930.411,,,s,1.63E-09,9.23E-11,9.23E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48957.443,,,s,1.63E-09,9.15E-11,9.15E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
48985.693,,,s,1.34E-09,7.55E-11,7.55E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49016.427,,,s,1.50E-09,8.53E-11,8.53E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49045.286,,,s,1.50E-09,8.50E-11,8.50E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49073.132,,,s,1.58E-09,8.57E-11,8.57E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49100.608,,,s,1.54E-09,8.57E-11,8.57E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49129.613,,,s,1.49E-09,8.26E-11,8.26E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49157.717,,,s,1.53E-09,8.95E-11,8.95E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49185.785,,,s,1.43E-09,8.34E-11,8.34E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49214.869,,,s,1.48E-09,8.19E-11,8.19E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49242.691,,,s,1.66E-09,9.32E-11,9.32E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49269.945,,,s,1.37E-09,8.25E-11,8.25E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49300.24,,,s,1.41E-09,7.87E-11,7.87E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49331.961,,,s,1.28E-09,7.65E-11,7.65E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49362.298,,,s,1.49E-09,8.63E-11,8.63E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49391.798,,,s,1.33E-09,7.92E-11,7.92E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49421.764,,,s,1.40E-09,8.07E-11,8.07E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49452.091,,,s,1.42E-09,8.13E-11,8.13E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49482.095,,,s,1.39E-09,8.14E-11,8.14E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49510.417,,,s,1.50E-09,8.68E-11,8.68E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49538.857,,,s,1.47E-09,8.48E-11,8.48E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49567.704,,,s,1.44E-09,7.99E-11,7.99E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49597.372,,,s,1.61E-09,8.77E-11,8.77E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49626.073,,,s,1.44E-09,8.39E-11,8.39E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49654.45,,,s,1.54E-09,8.85E-11,8.85E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49681.598,,,s,1.52E-09,8.57E-11,8.57E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49711.118,,,s,1.43E-09,8.11E-11,8.11E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49738.932,,,s,1.52E-09,8.85E-11,8.85E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49767.436,,,s,1.41E-09,8.47E-11,8.47E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49797.212,,,s,1.35E-09,7.80E-11,7.80E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49827.492,,,s,1.53E-09,8.63E-11,8.63E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49854.959,,,s,1.51E-09,8.58E-11,8.58E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49884.719,,,s,1.39E-09,7.99E-11,7.99E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49914.484,,,s,1.33E-09,8.35E-11,8.35E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49944.774,,,s,1.26E-09,7.62E-11,7.62E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
49974.913,,,s,1.55E-09,8.85E-11,8.85E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
50004.81,,,s,1.24E-09,8.07E-11,8.07E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
50033.716,,,s,1.49E-09,8.65E-11,8.65E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
50062.487,,,s,1.44E-09,8.50E-11,8.50E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
50090.342,,,s,1.50E-09,8.86E-11,8.86E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54005.408,,,s,1.35E-09,9.00E-11,9.00E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54042.254,,,s,1.18E-09,7.03E-11,7.03E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54080.891,,,s,1.24E-09,7.60E-11,7.60E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54119.524,,,s,1.20E-09,7.48E-11,7.48E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54156.484,,,s,1.49E-09,9.04E-11,9.04E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54191.214,,,s,1.27E-09,7.82E-11,7.82E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54229.515,,,s,1.28E-09,8.11E-11,8.11E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54265.482,,,s,1.28E-09,8.01E-11,8.01E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54303.288,,,s,1.33E-09,8.18E-11,8.18E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54340.423,,,s,1.29E-09,7.92E-11,7.92E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54379.387,,,s,1.24E-09,7.78E-11,7.78E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54419.345,,,s,1.23E-09,7.76E-11,7.76E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54454.965,,,s,1.39E-09,8.69E-11,8.69E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54492.5,,,s,1.13E-09,7.49E-11,7.49E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54530.968,,,s,1.28E-09,8.05E-11,8.05E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54570.013,,,s,1.22E-09,7.72E-11,7.72E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54608.514,,,s,1.24E-09,8.21E-11,8.21E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54648.103,,,s,1.18E-09,7.63E-11,7.63E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54687.566,,,s,1.17E-09,7.53E-11,7.53E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54728.012,,,s,1.22E-09,7.87E-11,7.87E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54767.421,,,s,1.24E-09,7.86E-11,7.86E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54808.249,,,s,1.12E-09,7.41E-11,7.41E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54848.124,,,s,1.28E-09,8.33E-11,8.33E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54886.229,,,s,1.23E-09,8.16E-11,8.16E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54925.608,,,s,1.16E-09,7.66E-11,7.66E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
54963.785,,,s,1.30E-09,8.39E-11,8.39E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
55001.35,,,s,1.34E-09,8.62E-11,8.62E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
55038.935,,,s,1.24E-09,8.05E-11,8.05E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
55076.054,,,s,1.29E-09,8.33E-11,8.33E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
55114.746,,,s,1.17E-09,7.66E-11,7.66E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
55155.325,,,s,1.22E-09,7.93E-11,7.93E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
55194.799,,,s,1.19E-09,7.79E-11,7.79E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
55234.911,,,s,1.19E-09,7.87E-11,7.87E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
55274.841,,,s,1.30E-09,8.26E-11,8.26E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
55310.768,,,s,1.25E-09,8.65E-11,8.65E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
55350.012,,,s,1.28E-09,8.33E-11,8.33E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
55387.093,,,s,1.23E-09,8.13E-11,8.13E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
55426.392,,,s,1.19E-09,7.73E-11,7.73E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
55464.027,,,s,1.40E-09,9.04E-11,9.04E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
55500.2,,,s,1.22E-09,8.02E-11,8.02E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
55540.933,,,s,1.08E-09,7.17E-11,7.17E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
55582.077,,,s,1.22E-09,8.05E-11,8.05E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
80138.2,,,s,0.158498899,0.029196576,0.029196576,mJy,Spectral Flux,4.81E+14,,,Hz
80138.2,,,s,0.444658142,0.069622698,0.069622698,mJy,Spectral Flux,3.94E+14,,,Hz
80138.2,,,s,0.731183275,0.101016703,0.101016703,mJy,Spectral Flux,3.29E+14,,,Hz
89121.11184,,,s,0.029924455,0.006339132,0.006339132,mJy,Spectral Flux,6.29E+14,,,Hz
89468.35344,,,s,0.724479747,0.033363525,0.033363525,mJy,Spectral Flux,3.29E+14,,,Hz
89498.892,,,s,6.41E-10,1.43E-10,1.43E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
89520.455,,,s,4.48E-10,1.04E-10,1.04E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
89544.4,,,s,7.32E-10,1.64E-10,1.64E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
